,training_loss,train_accuracies,val_losses,val_accuracies
0,0.21739902937983527,0.9338714053174173,0.10558170447885508,0.9707661290322581
1,0.10168674229962912,0.9688686923494303,0.08741343238304128,0.9778225806451613
2,0.07809368903637146,0.9756002441671189,0.07462563180676904,0.9788306451612904
3,0.05761207878604998,0.9816705100379816,0.10924582309556324,0.969758064516129
4,0.051936784323214094,0.9837561041779707,0.10172918507397587,0.9758064516129032
5,0.043196530885767775,0.9862825556158438,0.10361239964275493,0.9747983870967742
6,0.042558863542603,0.9867234129137277,0.06482572171459658,0.9818548387096774
7,0.033593037364847304,0.9894872490504613,0.10431767515890875,0.9737903225806451
8,0.03495389856803585,0.9894363809007054,0.08794430621035233,0.9828629032258065
9,0.028217618440767794,0.9916237113402062,0.0822823729813553,0.9768145161290323
10,0.025634025889230437,0.992284997287032,0.1312519498099006,0.9747983870967742
11,0.026716404390973867,0.9919628323385784,0.08547873492938299,0.9808467741935484
12,0.02609887161642066,0.9928275908844275,0.11085070865189323,0.9828629032258065
13,0.0268769060160665,0.992590206185567,0.10062076350549261,0.9778225806451613
14,0.02062291729771329,0.9942858111774281,0.1014779553150621,0.9848790322580645
15,0.023041184978004687,0.9937940857297883,0.13258137290212405,0.9808467741935484
16,0.024041377893586856,0.9935567010309279,0.12127319784445055,0.9808467741935484
17,0.02218492120664128,0.9942349430276722,0.18294303153108135,0.9747983870967742
18,0.018807736461378836,0.995031877373847,0.16660252045896276,0.9768145161290323
19,0.02236407628159375,0.9939466901790559,0.1866304887941874,0.9758064516129032
20,0.01888993635261568,0.9952183939229517,0.11912644527764196,0.9828629032258065
21,0.016436654299784755,0.9962357569180683,0.19071174621240267,0.9798387096774194
22,0.025110286547464868,0.9942688551275095,0.20240424979968663,0.9758064516129032
23,0.01686978968207376,0.9957948996201845,0.14190617885437373,0.9828629032258065
24,0.02493120635536087,0.9947944926749864,0.11221761179126932,0.9828629032258065
