,training_loss,train_accuracies,val_losses,val_accuracies
0,0.22275570181788398,0.9318027672273467,0.12786891698912728,0.9566532258064516
1,0.10492145434361322,0.967139175257732,0.09839786561509055,0.967741935483871
2,0.07584694770856777,0.9758376288659794,0.08733366651392184,0.9758064516129032
3,0.060979526637026826,0.980602278893109,0.08430794456430112,0.9788306451612904
4,0.05093071469065443,0.9839934888768312,0.06676738016338081,0.9808467741935484
5,0.04317179118890054,0.9862995116657624,0.10637781913279079,0.9737903225806451
6,0.03647396516992498,0.9886394465545306,0.11588714695193945,0.9737903225806451
7,0.03347956108525646,0.9900467986977753,0.07331784335691263,0.9808467741935484
8,0.030702512231257122,0.990674172544764,0.11777697470126038,0.9758064516129032
9,0.03437097778649684,0.9900298426478568,0.10892421824306588,0.9717741935483871
10,0.025797296355497785,0.9920645686380901,0.09449574895431283,0.9858870967741935
11,0.023474075552840257,0.9929123711340206,0.10937541886839285,0.9828629032258065
12,0.027882069473298726,0.9921832609875203,0.09124287034216857,0.9889112903225806
13,0.023940937714731297,0.9936584373304395,0.15511519407627555,0.9778225806451613
14,0.02389425313149291,0.9930480195333695,0.08994656534370188,0.9868951612903226
15,0.02266482627555018,0.9939297341291373,0.13375241476757313,0.9818548387096774
16,0.01782765413466801,0.9948792729245794,0.08219316987829925,0.9868951612903226
17,0.028924029436271946,0.9934040965816603,0.1646837138985381,0.9778225806451613
18,0.015157130398190154,0.9957270754205101,0.12243252636603319,0.9879032258064516
19,0.02399285691474724,0.9940314704286489,0.1315764189005064,0.9828629032258065
20,0.01934520208353009,0.9949470971242539,0.1559789861120146,0.9808467741935484
21,0.022203576288150798,0.9950488334237656,0.13332315767645622,0.9838709677419355
22,0.019544825238348988,0.9955744709712425,0.13147411618227495,0.9808467741935484
23,0.019648123076045857,0.9957270754205101,0.14833942970612157,0.9778225806451613
24,0.019729700283249954,0.9957101193705914,0.13546598252226508,0.9818548387096774
