,training_loss,train_accuracies,val_losses,val_accuracies
0,0.21246583326233612,0.9349565925122083,0.11161091026706453,0.967741935483871
1,0.10502093708337745,0.9675122083559414,0.10650056362521773,0.9647177419354839
2,0.07421869807508386,0.9770923765599566,0.08761647373182235,0.9768145161290323
3,0.06376285063583963,0.9797036082474226,0.09318634993632237,0.9737903225806451
4,0.04619588813638251,0.9854686652197504,0.1022625385866003,0.9788306451612904
5,0.04546926125686471,0.9853499728703201,0.098444996127475,0.9778225806451613
6,0.03988405738957811,0.9884190179055887,0.14736113366711348,0.9667338709677419
7,0.03426912011614841,0.9896907216494846,0.10446536434373326,0.9808467741935484
8,0.032076860340912276,0.9895720293000543,0.10049477330128723,0.9747983870967742
9,0.029148586522870557,0.991064161692892,0.11182508660571037,0.9788306451612904
10,0.030975979233659454,0.9915728431904504,0.10208162892730088,0.9828629032258065
11,0.026130378788864032,0.9926410743353229,0.11865524867531478,0.9838709677419355
12,0.024659095599203307,0.9927597666847531,0.13284552794461116,0.9737903225806451
13,0.025459047854974274,0.9927597666847531,0.17174382528791468,0.9747983870967742
14,0.025216813351453895,0.9938788659793815,0.1556774256153623,0.9788306451612904
15,0.02264893424537521,0.9939806022788931,0.12559263302510984,0.9808467741935484
16,0.021895725730588574,0.9943875474769398,0.17770427741823236,0.9788306451612904
17,0.022421434773918197,0.9941332067281606,0.1814566779850356,0.9788306451612904
18,0.023450981881885127,0.9942010309278351,0.10668221097389524,0.9788306451612904
19,0.020991437695659868,0.9946079761258817,0.16004089907290805,0.9747983870967742
20,0.022234762855714216,0.9945231958762887,0.12124729910853174,0.9848790322580645
21,0.01946393797250068,0.99511665762344,0.13093148248232042,0.9838709677419355
22,0.01744259351023823,0.9955236028214867,0.15376582869734745,0.9868951612903226
23,0.021493477641128238,0.9951336136733586,0.16998626099273617,0.9838709677419355
24,0.020228838361937642,0.9953031741725448,0.20933214750228935,0.9717741935483871
