,training_loss,train_accuracies,val_losses,val_accuracies
0,0.21913929138176053,0.9333457677699403,0.15113082166597006,0.9576612903225806
1,0.10363911474059397,0.9683091427021161,0.12653913218853324,0.9727822580645161
2,0.07483561616102362,0.9766684753119913,0.15085952900660893,0.9606854838709677
3,0.06110185382864602,0.9804666304937601,0.16095744006124935,0.969758064516129
4,0.04939506296496775,0.9842986977753663,0.1340966620131842,0.9758064516129032
5,0.0445550393525499,0.9857569180683667,0.1168626566836046,0.9747983870967742
6,0.03624579889238916,0.9887920510037982,0.1175576850377059,0.9758064516129032
7,0.035056429955987255,0.9890633478024959,0.12339607522143543,0.9788306451612904
8,0.03304434737238954,0.9899450623982637,0.15332639868958067,0.9717741935483871
9,0.02906593928182985,0.9911998100922409,0.15964561697864318,0.9758064516129032
10,0.029445877619094413,0.9916067552902875,0.12080158168192043,0.9788306451612904
11,0.029480132593277007,0.9917254476397178,0.1664633987367132,0.9737903225806451
12,0.02385598229195591,0.9933532284319045,0.16958780243842214,0.9727822580645161
13,0.02685202743082701,0.9927428106348345,0.11606862276031156,0.9808467741935484
14,0.025118277417583563,0.9932684481823114,0.12070048942127883,0.9808467741935484
15,0.02293816695203853,0.9937262615301139,0.13687807471395844,0.9828629032258065
16,0.0222072483155745,0.9939975583288118,0.1856239524459113,0.9768145161290323
17,0.0234758063899623,0.9939636462289745,0.2017071030948362,0.9737903225806451
18,0.020015864320999357,0.9950488334237656,0.1459017441973681,0.9818548387096774
19,0.022037931455368566,0.9948962289744981,0.18965400743110702,0.9727822580645161
20,0.022177514171986275,0.994641888225719,0.22167331774681615,0.9727822580645161
21,0.019576378841329924,0.9952353499728703,0.22583667988043857,0.9737903225806451
22,0.019217915529942373,0.9953201302224634,0.2130121622860565,0.9808467741935484
23,0.02193193640577482,0.995031877373847,0.25555222542874706,0.9727822580645161
24,0.018943036061298674,0.9956083830710798,0.2878755561374162,0.9747983870967742
