,training_loss,train_accuracies,val_losses,val_accuracies
0,0.21889741050070327,0.9328370862723819,0.13964509448745033,0.9576612903225806
1,0.10576870655887198,0.9667661421595225,0.0859404415191599,0.9737903225806451
2,0.07608158147061957,0.9762954422137818,0.08643886357499045,0.9747983870967742
3,0.05970435408319509,0.9809413998914813,0.08810941831266332,0.9758064516129032
4,0.0497173329825981,0.9843665219750407,0.13815862613506869,0.9657258064516129
5,0.04618561922656112,0.9855364894194248,0.07952182695500486,0.9838709677419355
6,0.03832462670987526,0.9876051275094954,0.06523239449834693,0.9828629032258065
7,0.03309725627658979,0.989368556701031,0.09039971047316746,0.9788306451612904
8,0.03330332476607042,0.9899450623982637,0.09039965280393852,0.9747983870967742
9,0.026387147397671982,0.991810227889311,0.09130232771822683,0.9798387096774194
10,0.03008895893701432,0.991369370591427,0.10118270995042483,0.9788306451612904
11,0.02735163078317241,0.9923019533369506,0.1443929747878504,0.9768145161290323
12,0.027630490248901782,0.9922510851871947,0.11591941778692115,0.9808467741935484
13,0.02482023234426443,0.9931327997829625,0.08807501287124128,0.9858870967741935
14,0.022647312425297585,0.9934040965816603,0.09316935853509671,0.9818548387096774
15,0.025605018320406306,0.9933701844818231,0.11396468628199423,0.9838709677419355
16,0.021749403354010873,0.9940145143787303,0.10125533439959837,0.9798387096774194
17,0.022668563430170693,0.9942349430276722,0.07897485584736984,0.9889112903225806
18,0.022125262388342892,0.9944045035268584,0.1020197716008304,0.9848790322580645
19,0.023269773263762013,0.9943875474769398,0.09309631633590261,0.9858870967741935
20,0.021798219768498918,0.9948792729245794,0.06908466991399363,0.9879032258064516
21,0.018028767017128185,0.9956083830710798,0.12304045091091391,0.9768145161290323
22,0.020417016782247454,0.9949810092240912,0.08579687266524555,0.9889112903225806
23,0.02166854063272076,0.9953879544221378,0.1257157138423698,0.9778225806451613
24,0.0234870749678859,0.9948623168746609,0.09567279456939366,0.9868951612903226
